"","data","horario","id_video","id_plataforma","alim_disp","alim_esco_capuchin","id_animal","id_especie","sex_age","n_classe","n_total","id_capuchin","alim","vocalizacao","agonismo_disputa_alimento","agonismo_deslocar","agonismo_deslocado","agonismo_ameaca","agonismo_int_intra","agonismo_int_inter","positiva_int_intra","positiva_int_inter","neutra_int_intra","neutra_int_inter"
"1","2025-06-14","14:33:00","6140007","3","mamao","mamao","macaco_prego","Sapajus nigritus cucullatus","MA",2,3,"alfa","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"2","2025-06-14","14:33:00","6140007","3","mamao","mamao","macaco_prego","Sapajus nigritus cucullatus","JU",1,3,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"3","2025-06-14","14:33:00","6140007","3","mamao",NA,"macaco_prego","Sapajus nigritus cucullatus","MA",2,3,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"4","2025-06-14","14:35:00","6140008","3",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","JU",1,2,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"5","2025-06-14","14:35:00","6140008","3",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","FA",1,2,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"6","2025-06-14","16:07:00","6140009","3",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","FA",1,1,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2025-07-09","14:18:00","7090022","3",NA,"restos","macaco_prego","Sapajus nigritus cucullatus","MA",1,1,"alfa","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2025-07-09","14:19:00","7090023","3",NA,"restos","macaco_prego","Sapajus nigritus cucullatus","MA",1,2,"alfa","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"9","2025-07-09","14:19:00","7090023","3",NA,"restos","macaco_prego","Sapajus nigritus cucullatus","FA",1,2,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"10","2025-07-09","14:38:00","7090024","3",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",1,1,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2025-07-09","14:58:00","7090025","3",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","FA",1,1,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2025-07-09","15:02:00","7090026","3",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,2,NA,"0",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"13","2025-07-09","15:02:00","7090026","3",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,2,NA,"0",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"14","2025-07-09","15:05:00","7090027","3",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","FA",1,2,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2025-07-09","15:05:00","7090027","3",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","JU",1,2,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2025-07-09","15:25:00","7090028","3",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","FA",1,1,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2025-07-09","16:04:00","7090029","3",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",1,1,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2025-07-30","14:54:00","7300022","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2025-07-30","14:54:00","7300023","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2025-07-30","15:07:00","7300024","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2025-08-11","14:13:00","8110026","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2025-08-11","14:16:00","8110027","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","FA",1,1,"Paper","0",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"23","2025-08-11","14:17:00","8110028","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","FA",NA,2,"Z","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2025-08-11","14:17:00","8110028","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,2,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2025-08-11","14:18:00","8110029","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2025-08-11","15:16:00","8110011","3",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","JU",1,1,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2025-08-16","15:23:00","8160013","4","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2025-08-18","13:59:00","8180079","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2025-08-18","13:59:00","8180080","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2025-08-18","13:59:00","8180080","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"31","2025-08-18","14:00:00","8180080","4","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2025-08-18","14:01:00","8180081","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"1",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"33","2025-08-18","14:01:00","8180081","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"34","2025-08-18","14:01:00","8180081","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"1",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"35","2025-08-18","14:02:00","8180082","4","abacate","trigo","macaco_prego","Sapajus nigritus cucullatus","JU",1,3,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2025-08-18","14:02:00","8180082","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","FA",2,3,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2025-08-18","14:02:00","8180082","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","MA",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2025-08-18","14:03:00","8180083","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","MA",NA,NA,NA,"1",NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"39","2025-08-18","14:03:00","8180083","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"40","2025-08-18","14:03:00","8180084","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2025-08-18","14:03:00","8180084","4","abacate","trigo","macaco_prego","Sapajus nigritus cucullatus","JU",1,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2025-08-18","14:05:00","8180085","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2025-08-18","14:05:00","8180085","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"44","2025-08-18","14:05:00","8180086","4","abacate","trigo","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2025-08-18","14:05:00","8180086","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2025-08-18","14:08:00","8180090","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2025-08-18","14:09:00","8180091","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2025-08-18","14:10:00","8180092","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2025-08-18","14:11:00","8180093","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","MA",NA,2,"alfa","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2025-08-18","14:11:00","8180093","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2025-08-18","14:11:00","8180093","4","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2025-08-18","14:12:00","8180094","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","MA",NA,2,"alfa","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2025-08-18","14:12:00","8180094","4","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","JU",1,2,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2025-08-18","14:12:00","8180094","4","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2025-08-18","14:12:00","8180095","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","MA",1,3,"alfa","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2025-08-18","14:12:00","8180095","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",2,3,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2025-08-18","14:12:00","8180095","4","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","JU",2,3,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2025-08-18","14:13:00","8180096","4","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","MA",1,3,"alfa","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2025-08-18","14:13:00","8180096","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",2,3,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2025-08-18","14:13:00","8180096","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",2,3,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2025-08-18","14:14:00","8180097","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2025-08-18","14:14:00","8180097","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2025-08-18","14:14:00","8180097","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2025-08-18","14:14:00","8180097","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2025-08-18","14:14:00","8180098","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2025-08-18","14:14:00","8180098","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2025-08-18","14:14:00","8180098","4","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2025-08-18","14:15:00","8180099","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2025-08-18","14:15:00","8180099","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2025-08-18","14:15:00","8180099","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2025-08-18","14:15:00","8180100","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2025-08-18","14:15:00","8180100","4","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2025-08-18","14:16:00","8180101","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2025-08-18","14:16:00","8180101","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2025-08-18","14:16:00","8180101","4","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2025-08-18","14:16:00","8180102","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2025-08-18","14:16:00","8180102","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2025-08-18","14:16:00","8180102","4","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2025-08-18","14:21:00","8180103","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2025-08-18","14:21:00","8180103","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2025-08-18","14:22:00","8180104","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2025-08-18","14:22:00","8180104","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2025-08-18","14:23:00","8180013","3","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2025-08-18","14:23:00","8180105","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2025-08-18","14:23:00","8180106","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2025-08-18","14:23:00","8180107","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2025-08-18","14:24:00","8180014","3","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","MA",NA,NA,"alfa","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2025-08-18","14:24:00","8180014","3","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2025-08-18","14:24:00","8180108","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2025-08-18","14:25:00","8180015","3","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","MA",NA,NA,"alfa","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2025-08-18","14:25:00","8180015","3","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2025-08-18","14:25:00","8180109","4","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2025-08-18","14:26:00","8180110","4","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2025-08-18","14:27:00","8180016","3","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2025-08-18","14:27:00","8180017","3","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2025-08-18","14:27:00","8180017","3","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2025-08-18","14:27:00","8180017","3","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"98","2025-08-18","14:27:00","8180017","3","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2025-08-18","14:27:00","8180017","3","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2025-08-18","14:29:00","8180018","3","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2025-08-18","14:29:00","8180018","3","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2025-08-18","14:29:00","8180018","3","abacate",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2025-08-18","14:32:00","8180019","3","abacate","abacate","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
